id_order_line,id_order,date_opended,date_created,m_quantity,m_unit_price,m_unit_price_exc_vat,m_total_price_inc_vat,m_total_price_exc_vat,m_tax_percent,m_discount_amount,dim_type,dim_category,dim_name,dim_status,dim_category_translated,dim_name_translated
544934493,119576800,2020-02-21 11:43:27,2020-02-21 11:43:52,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER
407204667,95725590,2019-10-02 11:48:28,2019-10-02 12:17:13,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER
531381773,116639202,2020-02-05 12:10:38,2020-02-05 12:11:37,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER
515630125,113896210,2020-01-20 12:53:25,2020-01-20 13:56:08,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER
144997384,31686314,2018-06-13 11:16:52,2018-06-13 11:19:31,1,0,0,0,0,0.1,0,PRODUCT,FOCACCIA SUR PLACE,Capri,IN_PROGRESS,FOCACCIA SUR PLACE,capri
163380223,36326603,2018-07-24 11:51:22,2018-07-24 11:52:09,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
144993214,31685296,2018-06-13 11:15:47,2018-06-13 11:16:10,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
144675851,31597955,2018-06-12 12:20:06,2018-06-12 12:20:32,1,0,0,0,0,0.1,0,PRODUCT,FOCACCIA SUR PLACE,Capri,IN_PROGRESS,FOCACCIA SUR PLACE,capri
156451747,34609484,2018-07-09 10:27:10,2018-07-09 10:27:42,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
148869184,32693654,2018-06-22 10:29:57,2018-06-22 10:30:50,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
144675602,31597891,2018-06-12 12:19:19,2018-06-12 12:19:56,1,0,0,0,0,0.1,0,PRODUCT,FOCACCIA SUR PLACE,Capri,IN_PROGRESS,FOCACCIA SUR PLACE,capri
157322047,34838602,2018-07-11 10:44:07,2018-07-11 10:44:44,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
147502563,32335323,2018-06-19 11:12:03,2018-06-19 11:12:31,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
163346991,36319704,2018-07-24 11:20:01,2018-07-24 11:20:11,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
145001120,31687167,2018-06-13 11:21:25,2018-06-13 11:22:28,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
151445038,33350216,2018-06-28 10:43:29,2018-06-28 10:43:54,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
169819859,37856174,2018-08-08 11:06:35,2018-08-08 11:06:58,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
145868557,31920167,2018-06-15 11:29:57,2018-06-15 11:30:13,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
169465324,37770934,2018-08-07 11:25:22,2018-08-07 11:26:06,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
166086871,36972352,2018-07-30 10:57:05,2018-07-30 10:58:11,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
159739502,35438305,2018-07-16 10:59:16,2018-07-16 10:59:22,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
150979477,33227788,2018-06-27 10:47:33,2018-06-27 10:48:30,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri
235512302,54294577,2018-12-31 20:44:44,2018-12-31 20:44:49,1,0,0,0,0,0.2,0,PRODUCT,Champagne,Coupe,WAITING_SENT,Champagne,Cut
235512321,54294577,2018-12-31 20:44:44,2018-12-31 20:44:50,1,0,0,0,0,0.2,0,PRODUCT,Champagne,Coupe,WAITING_SENT,Champagne,Cut
235504574,54293481,2018-12-31 20:14:04,2018-12-31 20:14:12,1,0,0,0,0,0.2,0,PRODUCT,Champagne,Coupe,WAITING_SENT,Champagne,Cut
224851748,51640831,2018-12-07 12:05:33,2018-12-07 12:06:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
97264396,19839088,2018-01-23 12:29:07,2018-01-23 12:29:50,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
322968459,76164937,2019-06-07 11:06:06,2019-06-07 11:06:17,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
220441487,50506345,2018-11-28 11:42:02,2018-11-28 11:46:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
384491039,90680463,2019-09-04 11:35:11,2019-09-04 11:37:00,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
334926319,79060775,2019-06-24 12:55:40,2019-06-24 12:56:28,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
197327325,44559161,2018-10-08 11:06:26,2018-10-08 11:09:16,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
270784503,63237642,2019-03-12 12:05:05,2019-03-12 12:05:44,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
308522146,72588836,2019-05-15 12:27:38,2019-05-15 12:27:45,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
525426563,115392013,2020-01-29 12:17:58,2020-01-29 13:00:49,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
340997130,80543382,2019-07-03 11:24:10,2019-07-03 11:27:06,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
457970925,105537068,2019-11-28 12:17:15,2019-11-28 12:19:21,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
249251506,57821098,2019-01-31 12:50:56,2019-01-31 12:51:01,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
242593088,56119418,2019-01-17 13:12:24,2019-01-17 13:12:50,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
137247605,29672994,2018-05-24 10:52:34,2018-05-24 10:52:54,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
135246289,29150164,2018-05-18 11:26:24,2018-05-18 11:26:37,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,WAITING,BREIZH&#39;N&#39;ROLL,DINAN
194343847,43792757,2018-10-02 10:26:01,2018-10-02 10:34:20,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
332435983,78475981,2019-06-21 10:16:29,2019-06-21 10:16:42,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
185902763,41642073,2018-09-14 10:24:54,2018-09-14 10:25:58,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
311683727,73360984,2019-05-20 11:47:33,2019-05-20 11:47:38,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
326200704,76934872,2019-06-12 11:23:02,2019-06-12 11:26:13,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
473623501,107901812,2019-12-12 12:04:26,2019-12-12 12:45:09,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
229688242,52851028,2018-12-17 12:44:39,2018-12-17 12:46:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
279294410,65393773,2019-03-27 13:18:57,2019-03-27 13:19:53,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
259811544,60488653,2019-02-20 12:01:00,2019-02-20 12:01:32,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
167428690,37296235,2018-08-02 11:56:05,2018-08-02 11:56:43,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
335434851,79195481,2019-06-25 11:52:29,2019-06-25 11:53:05,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
107858106,22310340,2018-02-28 12:23:47,2018-02-28 12:24:05,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
401265266,94297499,2019-09-24 11:28:15,2019-09-24 11:29:21,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
109544886,22724910,2018-03-06 11:41:52,2018-03-06 11:42:48,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
195392886,44070359,2018-10-04 12:40:24,2018-10-04 12:40:29,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
137287194,29682558,2018-05-24 11:24:26,2018-05-24 11:25:02,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
336852568,79548360,2019-06-27 12:19:39,2019-06-27 12:20:04,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
156896261,34726849,2018-07-10 11:23:15,2018-07-10 11:25:24,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
99197966,20304818,2018-01-30 13:35:34,2018-01-30 13:35:43,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,WAITING,BREIZH&#39;N&#39;ROLL,DINAN
526408527,115536239,2020-01-30 11:08:36,2020-01-30 12:10:46,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
227073760,52200593,2018-12-12 11:29:02,2018-12-12 11:29:49,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
419139541,98612921,2019-10-18 10:54:22,2019-10-18 10:56:04,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
256446240,59654322,2019-02-14 12:33:09,2019-02-14 12:34:51,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
252257427,58584678,2019-02-06 13:30:45,2019-02-06 13:30:54,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
75224451,15180073,2017-10-24 10:27:09,2017-10-24 10:28:31,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
322185847,75967778,2019-06-06 10:39:27,2019-06-06 10:40:19,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
483018723,109314995,2019-12-20 12:16:08,2019-12-20 12:48:05,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
400584695,94128075,2019-09-23 10:33:22,2019-09-23 10:33:29,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
267447701,62401524,2019-03-06 11:47:28,2019-03-06 11:50:23,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
541802065,118874664,2020-02-17 12:00:49,2020-02-17 12:01:35,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
403296684,94810050,2019-09-27 10:37:46,2019-09-27 10:38:16,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
91355819,18450892,2017-12-29 12:42:07,2017-12-29 12:42:17,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
417060226,98067222,2019-10-15 10:57:12,2019-10-15 11:44:41,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
360895924,85154911,2019-07-30 10:46:30,2019-07-30 12:29:41,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
255358349,59366934,2019-02-12 12:21:55,2019-02-12 12:23:30,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
419139546,98612921,2019-10-18 10:54:22,2019-10-18 10:56:04,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
332589712,78512697,2019-06-21 11:31:40,2019-06-21 11:32:26,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
137699583,29794547,2018-05-25 11:19:35,2018-05-25 11:20:00,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
197668920,44658827,2018-10-09 10:57:56,2018-10-09 10:59:53,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
305461846,71832710,2019-05-10 10:34:42,2019-05-10 10:35:19,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
421585734,99144080,2019-10-21 11:33:55,2019-10-21 12:06:55,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
282406508,66159631,2019-04-01 11:00:43,2019-04-01 11:01:39,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
444456043,103344541,2019-11-15 12:01:09,2019-11-15 12:43:06,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
542400191,119026264,2020-02-18 12:09:12,2020-02-18 12:09:54,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
424464762,99835740,2019-10-25 11:09:05,2019-10-25 12:06:51,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
254941156,59252284,2019-02-11 12:08:54,2019-02-11 12:12:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
87656050,17609717,2017-12-12 11:17:42,2017-12-12 11:18:12,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
245336795,56820399,2019-01-23 11:44:58,2019-01-23 11:45:36,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
224267358,51487801,2018-12-06 11:52:26,2018-12-06 11:52:35,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
286698193,67224181,2019-04-08 12:19:49,2019-04-08 12:19:58,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
254941164,59252284,2019-02-11 12:09:32,2019-02-11 12:12:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
535800817,117573816,2020-02-10 11:45:46,2020-02-10 12:12:49,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
312108662,73478058,2019-05-21 11:10:04,2019-05-21 11:10:59,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
331705139,78295601,2019-06-20 10:31:44,2019-06-20 10:33:31,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
218332647,49967133,2018-11-23 12:08:15,2018-11-23 12:09:41,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
292085217,68566096,2019-04-17 11:23:45,2019-04-17 11:24:37,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
139198580,30179222,2018-05-29 12:09:38,2018-05-29 12:10:37,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,WAITING,BREIZH&#39;N&#39;ROLL,DINAN
238341207,55016055,2019-01-08 12:20:15,2019-01-08 12:20:55,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
292040977,68555721,2019-04-17 10:59:07,2019-04-17 11:00:38,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
407789352,95871914,2019-10-03 10:19:48,2019-10-03 10:49:32,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
501075888,111656970,2020-01-07 12:18:20,2020-01-07 12:57:43,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
220548647,50531516,2018-11-28 13:14:56,2018-11-28 13:19:50,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
341812114,80741913,2019-07-04 11:53:00,2019-07-04 11:53:09,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
340286417,80368257,2019-07-02 11:30:00,2019-07-02 11:31:15,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
210713800,47974663,2018-11-06 12:49:53,2018-11-06 12:50:00,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
87671949,17613764,2017-12-12 11:40:40,2017-12-12 11:42:17,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
223291922,51226704,2018-12-04 11:35:11,2018-12-04 11:36:58,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
223761062,51354328,2018-12-05 11:47:11,2018-12-05 11:47:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
247854842,57448841,2019-01-28 11:30:01,2019-01-28 11:30:51,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
275813883,64521990,2019-03-21 12:50:06,2019-03-21 12:51:13,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
156908463,34729488,2018-07-10 11:30:53,2018-07-10 11:35:58,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
204073317,46299673,2018-10-22 11:49:50,2018-10-22 11:55:27,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
129566496,27677486,2018-05-02 11:11:26,2018-05-02 11:11:36,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
201524469,45656331,2018-10-17 11:15:36,2018-10-17 11:15:49,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
263068089,61301541,2019-02-26 11:11:29,2019-02-26 11:12:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
291985408,68542130,2019-04-17 10:31:23,2019-04-17 10:32:40,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
91145322,18399959,2017-12-28 11:54:33,2017-12-28 11:54:42,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
75287503,15191350,2017-10-24 11:38:43,2017-10-24 11:39:50,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
471496066,107546972,2019-12-10 11:23:46,2019-12-10 12:16:29,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
560466523,122954532,2020-03-11 11:29:01,2020-03-11 11:29:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
428290866,100689439,2019-10-30 11:53:59,2019-10-30 12:33:13,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
421513270,99121036,2019-10-21 10:38:50,2019-10-21 11:16:23,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
335414221,79191321,2019-06-25 11:37:35,2019-06-25 11:38:42,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
326182077,76930577,2019-06-12 11:15:37,2019-06-12 11:16:19,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
352270799,83186508,2019-07-18 11:11:56,2019-07-18 11:58:38,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
180963211,40427756,2018-09-04 10:59:14,2018-09-04 11:00:45,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
547799112,120139410,2020-02-24 11:34:54,2020-02-24 12:16:44,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
249286090,57828161,2019-01-31 13:28:43,2019-01-31 13:30:52,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN
488550075,108627479,2019-12-16 12:35:36,2019-12-23 21:41:46,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN
313967311,73965271,2019-05-24 10:53:32,2019-05-24 10:55:33,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
88222998,17728018,2017-12-14 12:13:57,2017-12-14 12:14:15,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
117648374,24737030,2018-03-30 11:44:01,2018-03-30 11:44:11,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
139142538,30166314,2018-05-29 11:05:57,2018-05-29 11:07:12,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN
292101967,68569753,2019-04-17 11:32:25,2019-04-17 11:34:50,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN
