id_order_line,id_order,date_opended,date_created,m_quantity,m_unit_price,m_unit_price_exc_vat,m_total_price_inc_vat,m_total_price_exc_vat,m_tax_percent,m_discount_amount,dim_type,dim_category,dim_name,dim_status,dim_category_translated,dim_name_translated,categories
519586465,114528988,2020-01-24 11:30:14,2020-01-24 12:30:17,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
360895926,85154911,2019-07-30 10:46:30,2019-07-30 12:29:41,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
509512070,112977360,2020-01-15 11:55:40,2020-01-15 12:49:04,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
435362429,101828724,2019-11-06 12:09:09,2019-11-06 12:46:22,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
424405134,99816660,2019-10-25 10:38:08,2019-10-25 11:32:34,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
433676759,101512216,2019-11-04 12:01:01,2019-11-04 12:50:48,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
436415451,102029591,2019-11-07 12:50:51,2019-11-07 13:14:52,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
465038827,106576402,2019-12-04 11:58:28,2019-12-04 12:53:25,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
535684937,117557618,2020-02-10 11:07:06,2020-02-10 11:07:27,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
449630853,104174582,2019-11-20 12:28:23,2019-11-20 13:09:07,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
428344472,100667397,2019-10-30 11:13:18,2019-10-30 12:54:25,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
361564425,85322417,2019-07-31 10:42:21,2019-07-31 11:51:50,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
538040959,118101052,2020-02-13 12:21:11,2020-02-13 12:21:24,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
502105611,111831741,2020-01-08 13:34:03,2020-01-08 14:10:10,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
459307505,105731046,2019-11-29 12:10:24,2019-11-29 13:03:53,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
456968537,105343164,2019-11-27 11:46:56,2019-11-27 12:50:28,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
434375158,101653014,2019-11-05 12:01:39,2019-11-05 12:27:52,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
482986775,109307368,2019-12-20 11:45:22,2019-12-20 12:38:23,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
361524049,85341017,2019-07-31 11:26:36,2019-07-31 11:27:15,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
361508440,85336591,2019-07-31 11:15:49,2019-07-31 11:18:22,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
544934493,119576800,2020-02-21 11:43:27,2020-02-21 11:43:52,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
407204667,95725590,2019-10-02 11:48:28,2019-10-02 12:17:13,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
531381773,116639202,2020-02-05 12:10:38,2020-02-05 12:11:37,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
515630125,113896210,2020-01-20 12:53:25,2020-01-20 13:56:08,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,COLD DRINKS,CIDER,Soft Drinks
144997384,31686314,2018-06-13 11:16:52,2018-06-13 11:19:31,1,0,0,0,0,0.1,0,PRODUCT,FOCACCIA SUR PLACE,Capri,IN_PROGRESS,FOCACCIA SUR PLACE,capri,Cheeses
163380223,36326603,2018-07-24 11:51:22,2018-07-24 11:52:09,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
144993214,31685296,2018-06-13 11:15:47,2018-06-13 11:16:10,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
144675851,31597955,2018-06-12 12:20:06,2018-06-12 12:20:32,1,0,0,0,0,0.1,0,PRODUCT,FOCACCIA SUR PLACE,Capri,IN_PROGRESS,FOCACCIA SUR PLACE,capri,Cheeses
156451747,34609484,2018-07-09 10:27:10,2018-07-09 10:27:42,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
148869184,32693654,2018-06-22 10:29:57,2018-06-22 10:30:50,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
144675602,31597891,2018-06-12 12:19:19,2018-06-12 12:19:56,1,0,0,0,0,0.1,0,PRODUCT,FOCACCIA SUR PLACE,Capri,IN_PROGRESS,FOCACCIA SUR PLACE,capri,Cheeses
157322047,34838602,2018-07-11 10:44:07,2018-07-11 10:44:44,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
147502563,32335323,2018-06-19 11:12:03,2018-06-19 11:12:31,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
163346991,36319704,2018-07-24 11:20:01,2018-07-24 11:20:11,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
145001120,31687167,2018-06-13 11:21:25,2018-06-13 11:22:28,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
151445038,33350216,2018-06-28 10:43:29,2018-06-28 10:43:54,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
169819859,37856174,2018-08-08 11:06:35,2018-08-08 11:06:58,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
145868557,31920167,2018-06-15 11:29:57,2018-06-15 11:30:13,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
169465324,37770934,2018-08-07 11:25:22,2018-08-07 11:26:06,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
166086871,36972352,2018-07-30 10:57:05,2018-07-30 10:58:11,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
159739502,35438305,2018-07-16 10:59:16,2018-07-16 10:59:22,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
150979477,33227788,2018-06-27 10:47:33,2018-06-27 10:48:30,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,FOCACCIA TO TAKE AWAY,capri,Cheeses
235512302,54294577,2018-12-31 20:44:44,2018-12-31 20:44:49,1,0,0,0,0,0.2,0,PRODUCT,Champagne,Coupe,WAITING_SENT,Champagne,Cut,Other Alcholic Drinks
235512321,54294577,2018-12-31 20:44:44,2018-12-31 20:44:50,1,0,0,0,0,0.2,0,PRODUCT,Champagne,Coupe,WAITING_SENT,Champagne,Cut,Other Alcholic Drinks
235504574,54293481,2018-12-31 20:14:04,2018-12-31 20:14:12,1,0,0,0,0,0.2,0,PRODUCT,Champagne,Coupe,WAITING_SENT,Champagne,Cut,Other Alcholic Drinks
224851748,51640831,2018-12-07 12:05:33,2018-12-07 12:06:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
97264396,19839088,2018-01-23 12:29:07,2018-01-23 12:29:50,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
322968459,76164937,2019-06-07 11:06:06,2019-06-07 11:06:17,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
220441487,50506345,2018-11-28 11:42:02,2018-11-28 11:46:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
384491039,90680463,2019-09-04 11:35:11,2019-09-04 11:37:00,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
334926319,79060775,2019-06-24 12:55:40,2019-06-24 12:56:28,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
197327325,44559161,2018-10-08 11:06:26,2018-10-08 11:09:16,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
270784503,63237642,2019-03-12 12:05:05,2019-03-12 12:05:44,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
308522146,72588836,2019-05-15 12:27:38,2019-05-15 12:27:45,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
525426563,115392013,2020-01-29 12:17:58,2020-01-29 13:00:49,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
340997130,80543382,2019-07-03 11:24:10,2019-07-03 11:27:06,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
457970925,105537068,2019-11-28 12:17:15,2019-11-28 12:19:21,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
249251506,57821098,2019-01-31 12:50:56,2019-01-31 12:51:01,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
242593088,56119418,2019-01-17 13:12:24,2019-01-17 13:12:50,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
137247605,29672994,2018-05-24 10:52:34,2018-05-24 10:52:54,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
135246289,29150164,2018-05-18 11:26:24,2018-05-18 11:26:37,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,WAITING,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
194343847,43792757,2018-10-02 10:26:01,2018-10-02 10:34:20,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
332435983,78475981,2019-06-21 10:16:29,2019-06-21 10:16:42,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
185902763,41642073,2018-09-14 10:24:54,2018-09-14 10:25:58,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
311683727,73360984,2019-05-20 11:47:33,2019-05-20 11:47:38,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
326200704,76934872,2019-06-12 11:23:02,2019-06-12 11:26:13,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
473623501,107901812,2019-12-12 12:04:26,2019-12-12 12:45:09,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
229688242,52851028,2018-12-17 12:44:39,2018-12-17 12:46:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
279294410,65393773,2019-03-27 13:18:57,2019-03-27 13:19:53,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
259811544,60488653,2019-02-20 12:01:00,2019-02-20 12:01:32,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
167428690,37296235,2018-08-02 11:56:05,2018-08-02 11:56:43,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
335434851,79195481,2019-06-25 11:52:29,2019-06-25 11:53:05,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
107858106,22310340,2018-02-28 12:23:47,2018-02-28 12:24:05,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
401265266,94297499,2019-09-24 11:28:15,2019-09-24 11:29:21,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
109544886,22724910,2018-03-06 11:41:52,2018-03-06 11:42:48,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
195392886,44070359,2018-10-04 12:40:24,2018-10-04 12:40:29,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
137287194,29682558,2018-05-24 11:24:26,2018-05-24 11:25:02,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
336852568,79548360,2019-06-27 12:19:39,2019-06-27 12:20:04,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
156896261,34726849,2018-07-10 11:23:15,2018-07-10 11:25:24,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
99197966,20304818,2018-01-30 13:35:34,2018-01-30 13:35:43,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,WAITING,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
526408527,115536239,2020-01-30 11:08:36,2020-01-30 12:10:46,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
227073760,52200593,2018-12-12 11:29:02,2018-12-12 11:29:49,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
419139541,98612921,2019-10-18 10:54:22,2019-10-18 10:56:04,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
256446240,59654322,2019-02-14 12:33:09,2019-02-14 12:34:51,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
252257427,58584678,2019-02-06 13:30:45,2019-02-06 13:30:54,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
75224451,15180073,2017-10-24 10:27:09,2017-10-24 10:28:31,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
322185847,75967778,2019-06-06 10:39:27,2019-06-06 10:40:19,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
483018723,109314995,2019-12-20 12:16:08,2019-12-20 12:48:05,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
400584695,94128075,2019-09-23 10:33:22,2019-09-23 10:33:29,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
267447701,62401524,2019-03-06 11:47:28,2019-03-06 11:50:23,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
541802065,118874664,2020-02-17 12:00:49,2020-02-17 12:01:35,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
403296684,94810050,2019-09-27 10:37:46,2019-09-27 10:38:16,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
91355819,18450892,2017-12-29 12:42:07,2017-12-29 12:42:17,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
417060226,98067222,2019-10-15 10:57:12,2019-10-15 11:44:41,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
360895924,85154911,2019-07-30 10:46:30,2019-07-30 12:29:41,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
255358349,59366934,2019-02-12 12:21:55,2019-02-12 12:23:30,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
419139546,98612921,2019-10-18 10:54:22,2019-10-18 10:56:04,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
332589712,78512697,2019-06-21 11:31:40,2019-06-21 11:32:26,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
137699583,29794547,2018-05-25 11:19:35,2018-05-25 11:20:00,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
197668920,44658827,2018-10-09 10:57:56,2018-10-09 10:59:53,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
305461846,71832710,2019-05-10 10:34:42,2019-05-10 10:35:19,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
421585734,99144080,2019-10-21 11:33:55,2019-10-21 12:06:55,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
282406508,66159631,2019-04-01 11:00:43,2019-04-01 11:01:39,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
444456043,103344541,2019-11-15 12:01:09,2019-11-15 12:43:06,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
542400191,119026264,2020-02-18 12:09:12,2020-02-18 12:09:54,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
424464762,99835740,2019-10-25 11:09:05,2019-10-25 12:06:51,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
254941156,59252284,2019-02-11 12:08:54,2019-02-11 12:12:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
87656050,17609717,2017-12-12 11:17:42,2017-12-12 11:18:12,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
245336795,56820399,2019-01-23 11:44:58,2019-01-23 11:45:36,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
224267358,51487801,2018-12-06 11:52:26,2018-12-06 11:52:35,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
286698193,67224181,2019-04-08 12:19:49,2019-04-08 12:19:58,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
254941164,59252284,2019-02-11 12:09:32,2019-02-11 12:12:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
535800817,117573816,2020-02-10 11:45:46,2020-02-10 12:12:49,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
312108662,73478058,2019-05-21 11:10:04,2019-05-21 11:10:59,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
331705139,78295601,2019-06-20 10:31:44,2019-06-20 10:33:31,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
218332647,49967133,2018-11-23 12:08:15,2018-11-23 12:09:41,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
292085217,68566096,2019-04-17 11:23:45,2019-04-17 11:24:37,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
139198580,30179222,2018-05-29 12:09:38,2018-05-29 12:10:37,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,WAITING,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
238341207,55016055,2019-01-08 12:20:15,2019-01-08 12:20:55,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
292040977,68555721,2019-04-17 10:59:07,2019-04-17 11:00:38,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
407789352,95871914,2019-10-03 10:19:48,2019-10-03 10:49:32,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
501075888,111656970,2020-01-07 12:18:20,2020-01-07 12:57:43,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,BUCKWHEAT WRAP,DINAN,Appetizers
220548647,50531516,2018-11-28 13:14:56,2018-11-28 13:19:50,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
341812114,80741913,2019-07-04 11:53:00,2019-07-04 11:53:09,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
340286417,80368257,2019-07-02 11:30:00,2019-07-02 11:31:15,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
210713800,47974663,2018-11-06 12:49:53,2018-11-06 12:50:00,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,BUCKWHEAT WRAP,DINAN,Appetizers
87671949,17613764,2017-12-12 11:40:40,2017-12-12 11:42:17,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,BREIZH&#39;N&#39;ROLL,DINAN,Desserts
223291922,51226704,2018-12-04 11:35:11,2018-12-04 11:36:58,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
223761062,51354328,2018-12-05 11:47:11,2018-12-05 11:47:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,BUCKWHEAT WRAP,DINAN,Appetizers
