id_order_line,id_order,date_opended,date_created,m_quantity,m_unit_price,m_unit_price_exc_vat,m_total_price_inc_vat,m_total_price_exc_vat,m_tax_percent,m_discount_amount,dim_type,dim_category,dim_name,dim_status,dim_feature_type,dim_unit_measure,dim_unit_measure_display,dim_category_translated,dim_name_translated
535684937,117557618,10/02/2020 11:07:06,10/02/2020 11:07:27,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
449630853,104174582,20/11/2019 12:28:23,20/11/2019 13:09:07,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
428344472,100667397,30/10/2019 11:13:18,30/10/2019 12:54:25,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
361564425,85322417,31/07/2019 10:42:21,31/07/2019 11:51:50,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
538040959,118101052,13/02/2020 12:21:11,13/02/2020 12:21:24,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
502105611,111831741,08/01/2020 13:34:03,08/01/2020 14:10:10,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
459307505,105731046,29/11/2019 12:10:24,29/11/2019 13:03:53,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
456968537,105343164,27/11/2019 11:46:56,27/11/2019 12:50:28,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
434375158,101653014,05/11/2019 12:01:39,05/11/2019 12:27:52,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
482986775,109307368,20/12/2019 11:45:22,20/12/2019 12:38:23,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
361524049,85341017,31/07/2019 11:26:36,31/07/2019 11:27:15,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
361508440,85336591,31/07/2019 11:15:49,31/07/2019 11:18:22,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
544934493,119576800,21/02/2020 11:43:27,21/02/2020 11:43:52,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
407204667,95725590,02/10/2019 11:48:28,02/10/2019 12:17:13,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
531381773,116639202,05/02/2020 12:10:38,05/02/2020 12:11:37,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
515630125,113896210,20/01/2020 12:53:25,20/01/2020 13:56:08,1,0,0,0,0,0.1,0,PRODUCT,BOISSONS FRAICHES,CIDRE,DONE,,UNIT,UNIT,COLD DRINKS,CIDER
144997384,31686314,13/06/2018 11:16:52,13/06/2018 11:19:31,1,0,0,0,0,0.1,0,PRODUCT,FOCACCIA SUR PLACE,Capri,IN_PROGRESS,,,,FOCACCIA SUR PLACE,capri
163380223,36326603,24/07/2018 11:51:22,24/07/2018 11:52:09,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
144993214,31685296,13/06/2018 11:15:47,13/06/2018 11:16:10,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
144675851,31597955,12/06/2018 12:20:06,12/06/2018 12:20:32,1,0,0,0,0,0.1,0,PRODUCT,FOCACCIA SUR PLACE,Capri,IN_PROGRESS,,,,FOCACCIA SUR PLACE,capri
156451747,34609484,09/07/2018 10:27:10,09/07/2018 10:27:42,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
148869184,32693654,22/06/2018 10:29:57,22/06/2018 10:30:50,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
144675602,31597891,12/06/2018 12:19:19,12/06/2018 12:19:56,1,0,0,0,0,0.1,0,PRODUCT,FOCACCIA SUR PLACE,Capri,IN_PROGRESS,,,,FOCACCIA SUR PLACE,capri
157322047,34838602,11/07/2018 10:44:07,11/07/2018 10:44:44,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
147502563,32335323,19/06/2018 11:12:03,19/06/2018 11:12:31,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
163346991,36319704,24/07/2018 11:20:01,24/07/2018 11:20:11,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
145001120,31687167,13/06/2018 11:21:25,13/06/2018 11:22:28,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
151445038,33350216,28/06/2018 10:43:29,28/06/2018 10:43:54,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
169819859,37856174,08/08/2018 11:06:35,08/08/2018 11:06:58,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
145868557,31920167,15/06/2018 11:29:57,15/06/2018 11:30:13,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
169465324,37770934,07/08/2018 11:25:22,07/08/2018 11:26:06,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
166086871,36972352,30/07/2018 10:57:05,30/07/2018 10:58:11,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
159739502,35438305,16/07/2018 10:59:16,16/07/2018 10:59:22,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
150979477,33227788,27/06/2018 10:47:33,27/06/2018 10:48:30,1,0,0,0,0,0.055,0,PRODUCT,FOCACCIA A EMPORTER,Capri,IN_PROGRESS,,,,FOCACCIA TO TAKE AWAY,capri
235512302,54294577,31/12/2018 20:44:44,31/12/2018 20:44:49,1,0,0,0,0,0.2,0,PRODUCT,Champagne,Coupe,WAITING_SENT,,,,Champagne,Cut
235512321,54294577,31/12/2018 20:44:44,31/12/2018 20:44:50,1,0,0,0,0,0.2,0,PRODUCT,Champagne,Coupe,WAITING_SENT,,,,Champagne,Cut
235504574,54293481,31/12/2018 20:14:04,31/12/2018 20:14:12,1,0,0,0,0,0.2,0,PRODUCT,Champagne,Coupe,WAITING_SENT,,,,Champagne,Cut
224851748,51640831,07/12/2018 12:05:33,07/12/2018 12:06:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
97264396,19839088,23/01/2018 12:29:07,23/01/2018 12:29:50,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
322968459,76164937,07/06/2019 11:06:06,07/06/2019 11:06:17,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
220441487,50506345,28/11/2018 11:42:02,28/11/2018 11:46:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
384491039,90680463,04/09/2019 11:35:11,04/09/2019 11:37:00,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
334926319,79060775,24/06/2019 12:55:40,24/06/2019 12:56:28,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
197327325,44559161,08/10/2018 11:06:26,08/10/2018 11:09:16,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
270784503,63237642,12/03/2019 12:05:05,12/03/2019 12:05:44,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
308522146,72588836,15/05/2019 12:27:38,15/05/2019 12:27:45,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
525426563,115392013,29/01/2020 12:17:58,29/01/2020 13:00:49,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
340997130,80543382,03/07/2019 11:24:10,03/07/2019 11:27:06,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
457970925,105537068,28/11/2019 12:17:15,28/11/2019 12:19:21,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
249251506,57821098,31/01/2019 12:50:56,31/01/2019 12:51:01,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
242593088,56119418,17/01/2019 13:12:24,17/01/2019 13:12:50,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
137247605,29672994,24/05/2018 10:52:34,24/05/2018 10:52:54,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
135246289,29150164,18/05/2018 11:26:24,18/05/2018 11:26:37,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,WAITING,,,,BREIZH&#39;N&#39;ROLL,DINAN
194343847,43792757,02/10/2018 10:26:01,02/10/2018 10:34:20,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
332435983,78475981,21/06/2019 10:16:29,21/06/2019 10:16:42,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
185902763,41642073,14/09/2018 10:24:54,14/09/2018 10:25:58,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
311683727,73360984,20/05/2019 11:47:33,20/05/2019 11:47:38,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
326200704,76934872,12/06/2019 11:23:02,12/06/2019 11:26:13,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
473623501,107901812,12/12/2019 12:04:26,12/12/2019 12:45:09,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
229688242,52851028,17/12/2018 12:44:39,17/12/2018 12:46:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
279294410,65393773,27/03/2019 13:18:57,27/03/2019 13:19:53,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
259811544,60488653,20/02/2019 12:01:00,20/02/2019 12:01:32,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
167428690,37296235,02/08/2018 11:56:05,02/08/2018 11:56:43,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
335434851,79195481,25/06/2019 11:52:29,25/06/2019 11:53:05,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
107858106,22310340,28/02/2018 12:23:47,28/02/2018 12:24:05,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
401265266,94297499,24/09/2019 11:28:15,24/09/2019 11:29:21,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
109544886,22724910,06/03/2018 11:41:52,06/03/2018 11:42:48,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
195392886,44070359,04/10/2018 12:40:24,04/10/2018 12:40:29,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
137287194,29682558,24/05/2018 11:24:26,24/05/2018 11:25:02,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
336852568,79548360,27/06/2019 12:19:39,27/06/2019 12:20:04,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
156896261,34726849,10/07/2018 11:23:15,10/07/2018 11:25:24,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
99197966,20304818,30/01/2018 13:35:34,30/01/2018 13:35:43,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,WAITING,,,,BREIZH&#39;N&#39;ROLL,DINAN
526408527,115536239,30/01/2020 11:08:36,30/01/2020 12:10:46,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
227073760,52200593,12/12/2018 11:29:02,12/12/2018 11:29:49,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
419139541,98612921,18/10/2019 10:54:22,18/10/2019 10:56:04,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
256446240,59654322,14/02/2019 12:33:09,14/02/2019 12:34:51,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
252257427,58584678,06/02/2019 13:30:45,06/02/2019 13:30:54,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
75224451,15180073,24/10/2017 10:27:09,24/10/2017 10:28:31,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
322185847,75967778,06/06/2019 10:39:27,06/06/2019 10:40:19,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
483018723,109314995,20/12/2019 12:16:08,20/12/2019 12:48:05,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
400584695,94128075,23/09/2019 10:33:22,23/09/2019 10:33:29,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
267447701,62401524,06/03/2019 11:47:28,06/03/2019 11:50:23,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
541802065,118874664,17/02/2020 12:00:49,17/02/2020 12:01:35,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
403296684,94810050,27/09/2019 10:37:46,27/09/2019 10:38:16,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
91355819,18450892,29/12/2017 12:42:07,29/12/2017 12:42:17,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
417060226,98067222,15/10/2019 10:57:12,15/10/2019 11:44:41,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
360895924,85154911,30/07/2019 10:46:30,30/07/2019 12:29:41,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
255358349,59366934,12/02/2019 12:21:55,12/02/2019 12:23:30,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
419139546,98612921,18/10/2019 10:54:22,18/10/2019 10:56:04,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
332589712,78512697,21/06/2019 11:31:40,21/06/2019 11:32:26,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
137699583,29794547,25/05/2018 11:19:35,25/05/2018 11:20:00,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
197668920,44658827,09/10/2018 10:57:56,09/10/2018 10:59:53,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
305461846,71832710,10/05/2019 10:34:42,10/05/2019 10:35:19,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
421585734,99144080,21/10/2019 11:33:55,21/10/2019 12:06:55,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
282406508,66159631,01/04/2019 11:00:43,01/04/2019 11:01:39,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
444456043,103344541,15/11/2019 12:01:09,15/11/2019 12:43:06,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
542400191,119026264,18/02/2020 12:09:12,18/02/2020 12:09:54,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
424464762,99835740,25/10/2019 11:09:05,25/10/2019 12:06:51,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
254941156,59252284,11/02/2019 12:08:54,11/02/2019 12:12:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
87656050,17609717,12/12/2017 11:17:42,12/12/2017 11:18:12,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
245336795,56820399,23/01/2019 11:44:58,23/01/2019 11:45:36,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
224267358,51487801,06/12/2018 11:52:26,06/12/2018 11:52:35,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
286698193,67224181,08/04/2019 12:19:49,08/04/2019 12:19:58,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
254941164,59252284,11/02/2019 12:09:32,11/02/2019 12:12:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
535800817,117573816,10/02/2020 11:45:46,10/02/2020 12:12:49,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
312108662,73478058,21/05/2019 11:10:04,21/05/2019 11:10:59,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
331705139,78295601,20/06/2019 10:31:44,20/06/2019 10:33:31,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
218332647,49967133,23/11/2018 12:08:15,23/11/2018 12:09:41,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
292085217,68566096,17/04/2019 11:23:45,17/04/2019 11:24:37,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
139198580,30179222,29/05/2018 12:09:38,29/05/2018 12:10:37,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,WAITING,,,,BREIZH&#39;N&#39;ROLL,DINAN
238341207,55016055,08/01/2019 12:20:15,08/01/2019 12:20:55,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
292040977,68555721,17/04/2019 10:59:07,17/04/2019 11:00:38,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
407789352,95871914,03/10/2019 10:19:48,03/10/2019 10:49:32,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
501075888,111656970,07/01/2020 12:18:20,07/01/2020 12:57:43,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,DONE,,UNIT,UNIT,BUCKWHEAT WRAP,DINAN
220548647,50531516,28/11/2018 13:14:56,28/11/2018 13:19:50,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
341812114,80741913,04/07/2019 11:53:00,04/07/2019 11:53:09,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
340286417,80368257,02/07/2019 11:30:00,02/07/2019 11:31:15,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
210713800,47974663,06/11/2018 12:49:53,06/11/2018 12:50:00,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
87671949,17613764,12/12/2017 11:40:40,12/12/2017 11:42:17,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
223291922,51226704,04/12/2018 11:35:11,04/12/2018 11:36:58,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
223761062,51354328,05/12/2018 11:47:11,05/12/2018 11:47:25,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
247854842,57448841,28/01/2019 11:30:01,28/01/2019 11:30:51,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
275813883,64521990,21/03/2019 12:50:06,21/03/2019 12:51:13,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,WAITING,,,,BUCKWHEAT WRAP,DINAN
156908463,34729488,10/07/2018 11:30:53,10/07/2018 11:35:58,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
204073317,46299673,22/10/2018 11:49:50,22/10/2018 11:55:27,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
129566496,27677486,02/05/2018 11:11:26,02/05/2018 11:11:36,1,0,0,0,0,0.1,0,PRODUCT,BREIZH'N'ROLL,DINAN,IN_PROGRESS,,,,BREIZH&#39;N&#39;ROLL,DINAN
201524469,45656331,17/10/2018 11:15:36,17/10/2018 11:15:49,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
263068089,61301541,26/02/2019 11:11:29,26/02/2019 11:12:14,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
291985408,68542130,17/04/2019 10:31:23,17/04/2019 10:32:40,1,0,0,0,0,0.1,0,PRODUCT,WRAP DE SARRASIN,DINAN,IN_PROGRESS,,,,BUCKWHEAT WRAP,DINAN
