id_order,id_store,id_waiter,id_device,date_opened,date_closed,dim_status,dim_source,m_nb_customer,m_cached_payed,m_cached_price,time,meal_types,store_date_created,dim_zipcode,dim_country,dim_currency
122432275,1513,2464.0,424.0,2020-03-07 19:19:15,2020-03-07 21:54:44,CLOSED,Tiller iPAD,2,45.5,45.5,19:19:15,Dinner,2016-03-15 17:34:25,75015,FR,EUR
145443200,1513,2464.0,25379.0,2020-10-04 11:11:50,2020-10-04 19:49:19,CLOSED,Tiller order,4,83.1,83.1,11:11:50,Breakfast,2016-03-15 17:34:25,75015,FR,EUR
49245535,1513,2464.0,424.0,2018-11-16 20:38:32,2018-11-16 22:15:20,CLOSED,Tiller iPAD,2,30.9,30.9,20:38:32,Dinner,2016-03-15 17:34:25,75015,FR,EUR
4167959,1513,2464.0,424.0,2016-12-02 17:23:14,2016-12-02 18:53:14,CLOSED,Tiller iPAD,1,67.5,67.5,17:23:14,Lunch,2016-03-15 17:34:25,75015,FR,EUR
120221091,1513,2464.0,424.0,2020-02-24 19:14:10,2020-02-24 22:32:55,CLOSED,Tiller iPAD,2,64.0,64.0,19:14:10,Dinner,2016-03-15 17:34:25,75015,FR,EUR
106501013,1513,2464.0,424.0,2019-12-03 20:28:29,2019-12-03 21:51:17,CLOSED,Tiller iPAD,6,80.25,80.25,20:28:29,Dinner,2016-03-15 17:34:25,75015,FR,EUR
2706977,1513,2464.0,424.0,2016-09-11 10:56:57,2016-09-11 12:34:59,CLOSED,Tiller iPAD,2,34.7,34.7,10:56:57,Breakfast,2016-03-15 17:34:25,75015,FR,EUR
6039844,1513,2464.0,424.0,2017-02-26 19:35:17,2017-02-26 20:16:50,CLOSED,Tiller iPAD,0,43.0,43.0,19:35:17,Dinner,2016-03-15 17:34:25,75015,FR,EUR
120971398,1513,2464.0,424.0,2020-02-28 19:24:09,2020-02-28 22:36:02,CLOSED,Tiller iPAD,3,67.8,67.8,19:24:09,Dinner,2016-03-15 17:34:25,75015,FR,EUR
2167531,1513,2464.0,424.0,2016-07-28 10:47:38,2016-07-28 12:30:40,CLOSED,Tiller iPAD,2,23.25,23.25,10:47:38,Breakfast,2016-03-15 17:34:25,75015,FR,EUR
19805484,1513,2464.0,424.0,2018-01-22 20:35:41,2018-01-22 21:43:00,CLOSED,Tiller iPAD,2,43.2,43.2,20:35:41,Dinner,2016-03-15 17:34:25,75015,FR,EUR
95904308,6827,14302.0,13022.0,2019-10-03 11:17:30,2019-10-03 11:20:04,CLOSED,Tiller iPAD,1,54.0,54.0,11:17:30,Breakfast,2018-05-11 10:08:10,75009,FR,EUR
134994431,6827,14302.0,13022.0,2020-07-27 20:00:12,2020-07-27 20:01:31,CLOSED,Tiller order,1,62.0,62.0,20:00:12,Dinner,2018-05-11 10:08:10,75009,FR,EUR
51139476,6827,14302.0,13022.0,2018-12-03 12:16:05,2018-12-03 12:58:50,CLOSED,Tiller iPAD,1,33.4,33.4,12:16:05,Lunch,2018-05-11 10:08:10,75009,FR,EUR
37402585,6827,14302.0,13022.0,2018-08-03 11:12:12,2018-08-03 11:12:40,CLOSED,Tiller iPAD,1,19.8,19.8,11:12:12,Breakfast,2018-05-11 10:08:10,75009,FR,EUR
96735689,6827,14302.0,13022.0,2019-10-07 19:51:19,2019-10-07 19:57:35,CLOSED,Tiller iPAD,1,74.0,74.0,19:51:19,Dinner,2018-05-11 10:08:10,75009,FR,EUR
86236850,6827,14302.0,13022.0,2019-08-05 19:40:41,2019-08-05 20:20:45,CLOSED,Tiller iPAD,1,120.0,120.0,19:40:41,Dinner,2018-05-11 10:08:10,75009,FR,EUR
64289665,6827,17052.0,13022.0,2019-03-19 19:42:50,2019-03-19 19:50:27,CLOSED,Tiller iPAD,1,9.8,9.8,19:42:50,Dinner,2018-05-11 10:08:10,75009,FR,EUR
39266140,6827,14302.0,13022.0,2018-08-24 10:17:03,2018-08-24 10:17:36,CLOSED,Tiller iPAD,1,10.9,10.9,10:17:03,Breakfast,2018-05-11 10:08:10,75009,FR,EUR
41541535,6827,14302.0,13022.0,2018-09-13 12:24:33,2018-09-13 12:48:16,CLOSED,Tiller iPAD,1,15.5,15.5,12:24:33,Lunch,2018-05-11 10:08:10,75009,FR,EUR
71854030,6827,14302.0,13022.0,2019-05-10 11:18:56,2019-05-10 11:24:40,CLOSED,Tiller iPAD,1,128.7,128.7,11:18:56,Breakfast,2018-05-11 10:08:10,75009,FR,EUR
58925541,6827,14302.0,13022.0,2019-02-08 18:54:57,2019-02-08 19:29:09,CLOSED,Tiller iPAD,1,76.0,76.0,18:54:57,Dinner,2018-05-11 10:08:10,75009,FR,EUR
133264514,6827,14302.0,13022.0,2020-07-17 11:15:15,2020-07-17 11:16:07,CLOSED,Tiller order,1,18.5,18.5,11:15:15,Breakfast,2018-05-11 10:08:10,75009,FR,EUR
116545446,6827,14302.0,13022.0,2020-02-04 19:34:16,2020-02-04 19:35:07,CLOSED,Tiller iPAD,1,56.0,56.0,19:34:16,Dinner,2018-05-11 10:08:10,75009,FR,EUR
40656705,6827,14302.0,13022.0,2018-09-06 10:49:15,2018-09-06 10:50:05,CLOSED,Tiller iPAD,1,10.9,10.9,10:49:15,Breakfast,2018-05-11 10:08:10,75009,FR,EUR
41754862,6827,14302.0,13022.0,2018-09-14 21:17:28,2018-09-14 21:18:39,CLOSED,Tiller iPAD,1,34.5,34.5,21:17:28,Dinner,2018-05-11 10:08:10,75009,FR,EUR
131890121,6827,14302.0,13022.0,2020-07-08 20:47:21,2020-07-08 20:49:21,CLOSED,Tiller order,1,339.0,339.0,20:47:21,Dinner,2018-05-11 10:08:10,75009,FR,EUR
80559627,6827,14302.0,13022.0,2019-07-03 12:21:58,2019-07-03 12:23:03,CLOSED,Tiller iPAD,1,20.4,20.4,12:21:58,Lunch,2018-05-11 10:08:10,75009,FR,EUR
55912783,6827,17052.0,13022.0,2019-01-15 19:49:38,2019-01-15 20:22:39,CLOSED,Tiller iPAD,1,29.0,29.0,19:49:38,Dinner,2018-05-11 10:08:10,75009,FR,EUR
84679175,6827,14302.0,13022.0,2019-07-26 21:35:39,2019-07-26 21:39:41,CLOSED,Tiller iPAD,1,90.5,90.5,21:35:39,Dinner,2018-05-11 10:08:10,75009,FR,EUR
101166476,6827,14302.0,13022.0,2019-11-01 21:36:52,2019-11-01 21:47:05,CLOSED,Tiller iPAD,1,182.5,182.5,21:36:52,Dinner,2018-05-11 10:08:10,75009,FR,EUR
142677388,6827,14302.0,13022.0,2020-09-16 20:39:53,2020-09-16 20:47:08,CLOSED,Tiller order,1,312.0,312.0,20:39:53,Dinner,2018-05-11 10:08:10,75009,FR,EUR
99300194,6827,14302.0,13022.0,2019-10-22 11:57:27,2019-10-22 11:59:37,CLOSED,Tiller iPAD,1,41.0,41.0,11:57:27,Breakfast,2018-05-11 10:08:10,75009,FR,EUR
68346797,6827,14302.0,13022.0,2019-04-15 20:39:24,2019-04-15 20:57:25,CLOSED,Tiller iPAD,1,40.0,40.0,20:39:24,Dinner,2018-05-11 10:08:10,75009,FR,EUR
120223321,6827,14302.0,13022.0,2020-02-24 19:35:19,2020-02-24 19:37:49,CLOSED,Tiller iPAD,1,42.5,42.5,19:35:19,Dinner,2018-05-11 10:08:10,75009,FR,EUR
43417221,6827,14302.0,13022.0,2018-09-28 13:37:44,2018-09-28 19:38:57,CLOSED,Tiller iPAD,1,52.5,52.5,13:37:44,Lunch,2018-05-11 10:08:10,75009,FR,EUR
43859055,6827,14302.0,13022.0,2018-10-02 18:11:08,2018-10-02 18:11:49,CLOSED,Tiller iPAD,1,20.5,20.5,18:11:08,Dinner,2018-05-11 10:08:10,75009,FR,EUR
131697447,6827,14302.0,13022.0,2020-07-07 19:27:46,2020-07-07 19:28:34,CLOSED,Tiller order,1,32.0,32.0,19:27:46,Dinner,2018-05-11 10:08:10,75009,FR,EUR
80458248,6827,14302.0,13022.0,2019-07-02 19:52:42,2019-07-02 20:58:47,CLOSED,Tiller iPAD,1,58.0,58.0,19:52:42,Dinner,2018-05-11 10:08:10,75009,FR,EUR
96736113,6827,14302.0,13022.0,2019-10-07 19:57:35,2019-10-07 20:37:40,CLOSED,Tiller iPAD,1,127.17,127.17,19:57:35,Dinner,2018-05-11 10:08:10,75009,FR,EUR
39076235,6827,14302.0,13022.0,2018-08-22 11:59:04,2018-08-22 12:00:10,CLOSED,Tiller iPAD,1,12.9,12.9,11:59:04,Breakfast,2018-05-11 10:08:10,75009,FR,EUR
68575886,6827,14302.0,13022.0,2019-04-17 11:41:49,2019-04-17 11:55:06,CLOSED,Tiller iPAD,1,55.7,55.7,11:41:49,Breakfast,2018-05-11 10:08:10,75009,FR,EUR
85952156,6827,14302.0,13022.0,2019-08-03 17:58:15,2019-08-03 18:35:25,CLOSED,Tiller iPAD,1,49.0,49.0,17:58:15,Lunch,2018-05-11 10:08:10,75009,FR,EUR
122689194,6827,14302.0,13022.0,2020-03-09 13:56:28,2020-03-09 14:04:11,CLOSED,Tiller iPAD,1,55.0,55.0,13:56:28,Lunch,2018-05-11 10:08:10,75009,FR,EUR
79997454,6827,14302.0,13022.0,2019-06-29 19:19:53,2019-06-29 19:24:01,CLOSED,Tiller iPAD,1,62.5,62.5,19:19:53,Dinner,2018-05-11 10:08:10,75009,FR,EUR
35519887,6827,12873.0,13022.0,2018-07-17 10:13:08,2018-07-17 10:14:43,CLOSED,Tiller iPAD,1,9.9,9.9,10:13:08,Breakfast,2018-05-11 10:08:10,75009,FR,EUR
36422104,6827,14302.0,13022.0,2018-07-25 10:51:18,2018-07-25 10:52:43,CLOSED,Tiller iPAD,1,12.9,12.9,10:51:18,Breakfast,2018-05-11 10:08:10,75009,FR,EUR
98939997,6827,14302.0,13022.0,2019-10-19 19:40:31,2019-10-19 22:07:06,CLOSED,Tiller iPAD,1,160.0,160.0,19:40:31,Dinner,2018-05-11 10:08:10,75009,FR,EUR
122140654,6827,14302.0,13022.0,2020-03-06 13:50:59,2020-03-06 13:59:41,CLOSED,Tiller iPAD,1,53.0,53.0,13:50:59,Lunch,2018-05-11 10:08:10,75009,FR,EUR
116809583,5210,9270.0,9251.0,2020-02-06 11:41:58,2020-02-06 13:26:08,CLOSED,Tiller iPAD,2,51.6,51.6,11:41:58,Breakfast,2017-11-29 17:31:49,75020,FR,EUR
41456073,5210,9137.0,9251.0,2018-09-12 18:51:28,2018-09-12 22:18:28,CLOSED,Tiller iPAD,2,59.8,59.8,18:51:28,Dinner,2017-11-29 17:31:49,75020,FR,EUR
85324628,5210,9270.0,9251.0,2019-07-31 10:47:07,2019-07-31 11:28:35,CLOSED,Tiller iPAD,2,28.0,28.0,10:47:07,Breakfast,2017-11-29 17:31:49,75020,FR,EUR
85766140,5210,9270.0,9251.0,2019-08-02 17:18:56,2019-08-02 18:56:59,CLOSED,Tiller iPAD,2,27.4,27.4,17:18:56,Lunch,2017-11-29 17:31:49,75020,FR,EUR
88931368,5210,9270.0,9251.0,2019-08-24 18:07:10,2019-08-24 20:02:14,CLOSED,Tiller iPAD,2,74.9,74.9,18:07:10,Dinner,2017-11-29 17:31:49,75020,FR,EUR
49093870,5210,9270.0,9251.0,2018-11-15 19:42:54,2018-11-15 22:17:53,CLOSED,Tiller iPAD,3,83.0,83.0,19:42:54,Dinner,2017-11-29 17:31:49,75020,FR,EUR
96647319,5210,9270.0,9251.0,2019-10-07 11:08:31,2019-10-07 12:54:43,CLOSED,Tiller iPAD,2,32.6,32.6,11:08:31,Breakfast,2017-11-29 17:31:49,75020,FR,EUR
64331922,5210,9270.0,9251.0,2019-03-20 11:04:28,2019-03-20 12:18:45,CLOSED,Tiller iPAD,4,79.1,79.1,11:04:28,Breakfast,2017-11-29 17:31:49,75020,FR,EUR
65602219,5210,9270.0,9251.0,2019-03-28 19:41:48,2019-03-28 21:18:30,CLOSED,Tiller iPAD,2,102.0,102.0,19:41:48,Dinner,2017-11-29 17:31:49,75020,FR,EUR
40035480,5210,9137.0,9251.0,2018-08-31 17:30:32,2018-08-31 21:24:24,CLOSED,Tiller iPAD,2,50.5,50.5,17:30:32,Lunch,2017-11-29 17:31:49,75020,FR,EUR
26407254,5210,9137.0,9251.0,2018-04-18 10:27:23,2018-04-18 11:13:04,CLOSED,Tiller iPAD,3,42.0,42.0,10:27:23,Breakfast,2017-11-29 17:31:49,75020,FR,EUR
27115530,5210,9270.0,9251.0,2018-04-25 17:23:24,2018-04-26 09:40:26,CLOSED,Tiller iPAD,2,60.1,60.1,17:23:24,Lunch,2017-11-29 17:31:49,75020,FR,EUR
112426857,5210,9270.0,9251.0,2020-01-11 18:14:23,2020-01-11 22:05:17,CLOSED,Tiller iPAD,2,68.5,68.5,18:14:23,Dinner,2017-11-29 17:31:49,75020,FR,EUR
112889394,5210,9137.0,9251.0,2020-01-14 18:51:00,2020-01-14 21:41:52,CLOSED,Tiller iPAD,3,72.1,72.1,18:51:00,Dinner,2017-11-29 17:31:49,75020,FR,EUR
79441457,5210,9137.0,9251.0,2019-06-26 19:20:38,2019-06-26 21:00:50,CLOSED,Tiller iPAD,4,101.5,101.5,19:20:38,Dinner,2017-11-29 17:31:49,75020,FR,EUR
41278539,5210,9137.0,9251.0,2018-09-11 11:29:50,2018-09-11 12:33:56,CLOSED,Tiller iPAD,2,40.1,40.1,11:29:50,Breakfast,2017-11-29 17:31:49,75020,FR,EUR
26022157,5210,9137.0,9251.0,2018-04-13 20:04:45,2018-04-14 10:34:02,CLOSED,Tiller iPAD,2,54.0,54.0,20:04:45,Dinner,2017-11-29 17:31:49,75020,FR,EUR
80518417,5210,9270.0,9251.0,2019-07-03 10:35:13,2019-07-03 11:57:59,CLOSED,Tiller iPAD,2,37.6,37.6,10:35:13,Breakfast,2017-11-29 17:31:49,75020,FR,EUR
81588806,5210,9137.0,9251.0,2019-07-09 11:01:14,2019-07-09 13:25:57,CLOSED,Tiller iPAD,5,125.8,125.8,11:01:14,Breakfast,2017-11-29 17:31:49,75020,FR,EUR
83456583,5210,9270.0,9251.0,2019-07-19 17:02:53,2019-07-19 19:40:48,CLOSED,Tiller iPAD,5,154.4,154.4,17:02:53,Lunch,2017-11-29 17:31:49,75020,FR,EUR
40560015,5210,9137.0,9251.0,2018-09-05 12:31:34,2018-09-05 13:44:24,CLOSED,Tiller iPAD,2,32.0,32.0,12:31:34,Lunch,2017-11-29 17:31:49,75020,FR,EUR
57306439,5210,9270.0,9251.0,2019-01-26 19:16:38,2019-01-26 20:32:00,CLOSED,Tiller iPAD,3,109.0,109.0,19:16:38,Dinner,2017-11-29 17:31:49,75020,FR,EUR
142957246,5210,9270.0,9251.0,2020-09-18 12:05:03,2020-09-18 12:19:50,CLOSED,Tiller order,1,24.3,24.3,12:05:03,Lunch,2017-11-29 17:31:49,75020,FR,EUR
49853728,5210,9270.0,9251.0,2018-11-22 13:27:15,2018-11-22 15:00:11,CLOSED,Tiller iPAD,2,50.9,50.9,13:27:15,Lunch,2017-11-29 17:31:49,75020,FR,EUR
25213652,5210,9270.0,9251.0,2018-04-05 12:25:18,2018-04-05 13:40:32,CLOSED,Tiller iPAD,2,39.7,39.7,12:25:18,Lunch,2017-11-29 17:31:49,75020,FR,EUR
140639591,5210,9270.0,9251.0,2020-09-04 17:49:26,2020-09-04 19:01:02,CLOSED,Tiller order,4,80.1,80.1,17:49:26,Lunch,2017-11-29 17:31:49,75020,FR,EUR
88683429,5210,9270.0,9251.0,2019-08-23 10:37:01,2019-08-23 11:54:52,CLOSED,Tiller iPAD,2,65.8,65.8,10:37:01,Breakfast,2017-11-29 17:31:49,75020,FR,EUR
24627967,4803,8257.0,8270.0,2018-03-29 11:10:30,2018-03-29 11:54:59,CLOSED,Tiller iPAD,1,25.0,25.0,11:10:30,Breakfast,2017-10-04 13:56:31,75002,FR,EUR
112805625,4803,8257.0,8270.0,2020-01-14 11:44:23,2020-01-14 11:44:33,CLOSED,Tiller order,2,22.0,22.0,11:44:23,Breakfast,2017-10-04 13:56:31,75002,FR,EUR
71690185,4803,8303.0,8270.0,2019-05-09 10:54:14,2019-05-09 11:52:46,CLOSED,Tiller iPAD,2,29.0,29.0,10:54:14,Breakfast,2017-10-04 13:56:31,75002,FR,EUR
79631963,4803,8257.0,8270.0,2019-06-27 20:04:54,2019-06-27 21:23:42,CLOSED,Tiller iPAD,1,34.0,34.0,20:04:54,Dinner,2017-10-04 13:56:31,75002,FR,EUR
20904441,4803,8257.0,8270.0,2018-02-08 13:32:06,2018-02-08 14:13:53,IN_PROGRESS,Tiller iPAD,2,33.0,31.0,13:32:06,Lunch,2017-10-04 13:56:31,75002,FR,EUR
81436329,4803,8257.0,8270.0,2019-07-08 11:01:09,2019-07-08 11:02:02,CLOSED,Tiller iPAD,1,15.5,15.5,11:01:09,Breakfast,2017-10-04 13:56:31,75002,FR,EUR
115225541,4803,8257.0,8270.0,2020-01-28 12:21:24,2020-01-28 12:49:35,CLOSED,Tiller order,2,26.0,26.0,12:21:24,Lunch,2017-10-04 13:56:31,75002,FR,EUR
55383601,4803,8257.0,8270.0,2019-01-11 12:03:49,2019-01-11 12:07:39,CLOSED,Tiller iPAD,1,33.0,33.0,12:03:49,Lunch,2017-10-04 13:56:31,75002,FR,EUR
44172217,4803,8257.0,8270.0,2018-10-05 10:25:12,2018-10-05 11:13:32,CLOSED,Tiller iPAD,2,25.0,25.0,10:25:12,Breakfast,2017-10-04 13:56:31,75002,FR,EUR
65498466,4803,8257.0,8270.0,2019-03-28 11:14:24,2019-03-28 11:15:44,CLOSED,Tiller iPAD,1,15.5,15.5,11:14:24,Breakfast,2017-10-04 13:56:31,75002,FR,EUR
66296034,4803,8257.0,8270.0,2019-04-02 11:32:29,2019-04-02 12:29:53,CLOSED,Tiller iPAD,2,30.5,30.5,11:32:29,Breakfast,2017-10-04 13:56:31,75002,FR,EUR
65356228,4803,8257.0,8270.0,2019-03-27 11:30:32,2019-03-27 12:33:54,CLOSED,Tiller iPAD,2,27.5,27.5,11:30:32,Breakfast,2017-10-04 13:56:31,75002,FR,EUR
119580249,4803,8257.0,8270.0,2020-02-21 11:49:48,2020-02-21 11:50:43,CLOSED,Tiller order,2,25.0,25.0,11:49:48,Breakfast,2017-10-04 13:56:31,75002,FR,EUR
54648483,5498,10627.0,10214.0,2019-01-04 18:49:09,2019-01-04 21:12:46,CLOSED,Tiller iPAD,3,141.0,141.0,18:49:09,Dinner,2017-12-29 16:14:24,75009,FR,EUR
99934516,5498,10627.0,10214.0,2019-10-25 18:30:28,2019-10-25 20:05:45,CLOSED,Tiller order,2,81.0,81.0,18:30:28,Dinner,2017-12-29 16:14:24,75009,FR,EUR
28800142,5498,9665.0,10214.0,2018-05-14 19:17:25,2018-05-14 20:20:04,CLOSED,Tiller iPAD,2,85.5,85.5,19:17:25,Dinner,2017-12-29 16:14:24,75009,FR,EUR
34868608,5498,9665.0,10214.0,2018-07-11 13:21:42,2018-07-11 13:22:04,CLOSED,Tiller iPAD,2,45.0,45.0,13:21:42,Lunch,2017-12-29 16:14:24,75009,FR,EUR
64927061,5498,9665.0,10214.0,2019-03-23 19:16:47,2019-03-23 19:45:06,CLOSED,Tiller iPAD,1,27.5,27.5,19:16:47,Dinner,2017-12-29 16:14:24,75009,FR,EUR
37554673,5498,10627.0,10214.0,2018-08-04 18:10:12,2018-08-04 18:22:16,CLOSED,Tiller iPAD,2,75.0,75.0,18:10:12,Dinner,2017-12-29 16:14:24,75009,FR,EUR
35548908,5498,10627.0,10214.0,2018-07-17 11:55:58,2018-07-17 11:59:19,CLOSED,Tiller iPAD,3,81.0,81.0,11:55:58,Breakfast,2017-12-29 16:14:24,75009,FR,EUR
50998862,5498,10627.0,10214.0,2018-12-01 20:33:22,2018-12-01 21:59:49,CLOSED,Tiller iPAD,2,112.0,112.0,20:33:22,Dinner,2017-12-29 16:14:24,75009,FR,EUR
118954366,5498,10627.0,10214.0,2020-02-17 22:07:57,2020-02-17 22:09:42,CLOSED,Tiller order,2,127.0,127.0,22:07:57,Dinner,2017-12-29 16:14:24,75009,FR,EUR
71624953,5498,20061.0,10214.0,2019-05-08 18:28:27,2019-05-08 20:20:02,CLOSED,Tiller iPAD,2,60.0,60.0,18:28:27,Dinner,2017-12-29 16:14:24,75009,FR,EUR
36386415,5498,10628.0,10214.0,2018-07-24 22:16:55,2018-07-24 22:18:28,CLOSED,Tiller iPAD,1,44.0,44.0,22:16:55,Dinner,2017-12-29 16:14:24,75009,FR,EUR
136092235,5498,10628.0,10214.0,2020-08-04 06:30:47,2020-08-04 06:31:11,CLOSED,Tiller order,2,68.0,68.0,06:30:47,Breakfast,2017-12-29 16:14:24,75009,FR,EUR
72411224,5498,9665.0,10214.0,2019-05-14 10:57:30,2019-05-14 12:58:53,CLOSED,Tiller iPAD,2,58.7,58.7,10:57:30,Breakfast,2017-12-29 16:14:24,75009,FR,EUR
51176126,5498,9665.0,10214.0,2018-12-03 18:16:00,2018-12-03 21:08:51,CLOSED,Tiller iPAD,2,100.0,100.0,18:16:00,Dinner,2017-12-29 16:14:24,75009,FR,EUR
137136519,5498,10627.0,10214.0,2020-08-11 11:27:32,2020-08-11 11:27:36,CLOSED,Tiller order,2,36.0,36.0,11:27:32,Breakfast,2017-12-29 16:14:24,75009,FR,EUR
99519167,5498,20061.0,10214.0,2019-10-23 17:24:46,2019-10-23 20:20:09,CLOSED,Tiller order,2,84.0,84.0,17:24:46,Lunch,2017-12-29 16:14:24,75009,FR,EUR
121405613,5498,10628.0,10214.0,2020-03-02 12:07:19,2020-03-02 14:06:23,CLOSED,Tiller order,2,57.7,57.7,12:07:19,Lunch,2017-12-29 16:14:24,75009,FR,EUR
56878600,5498,10627.0,10214.0,2019-01-23 18:29:47,2019-01-23 20:16:30,CLOSED,Tiller iPAD,2,74.0,74.0,18:29:47,Dinner,2017-12-29 16:14:24,75009,FR,EUR
9265998,360,472.0,129.0,2017-06-07 18:08:53,2017-06-07 21:30:54,CLOSED,Tiller iPAD,2,132.0,132.0,18:08:53,Dinner,2015-07-29 06:54:50,75001,FR,EUR
81754825,360,472.0,129.0,2019-07-10 10:29:50,2019-07-10 12:08:52,CLOSED,Tiller iPAD,2,51.6,51.6,10:29:50,Breakfast,2015-07-29 06:54:50,75001,FR,EUR
121192806,360,472.0,129.0,2020-02-29 20:09:31,2020-02-29 22:33:00,CLOSED,Tiller iPAD,4,153.0,153.0,20:09:31,Dinner,2015-07-29 06:54:50,75001,FR,EUR
13833932,360,472.0,129.0,2017-09-26 11:45:14,2017-09-26 13:13:54,CLOSED,Tiller iPAD,5,98.0,98.0,11:45:14,Breakfast,2015-07-29 06:54:50,75001,FR,EUR
145023412,360,472.0,129.0,2020-10-01 18:24:01,2020-10-01 19:17:17,CLOSED,Tiller order,2,44.0,44.0,18:24:01,Dinner,2015-07-29 06:54:50,75001,FR,EUR
3495553,360,472.0,129.0,2016-10-27 10:13:48,2016-10-27 12:25:42,CLOSED,Tiller iPAD,3,94.9,94.9,10:13:48,Breakfast,2015-07-29 06:54:50,75001,FR,EUR
4105268,360,472.0,129.0,2016-11-29 21:37:01,2016-11-29 21:59:01,CLOSED,Tiller iPAD,1,34.0,34.0,21:37:01,Dinner,2015-07-29 06:54:50,75001,FR,EUR
123521069,360,472.0,129.0,2020-03-14 12:52:47,2020-03-14 14:02:42,CLOSED,Tiller iPAD,2,52.0,52.0,12:52:47,Lunch,2015-07-29 06:54:50,75001,FR,EUR
3921728,360,472.0,129.0,2016-11-19 21:23:28,2016-11-19 22:26:32,CLOSED,Tiller iPAD,2,48.8,48.8,21:23:28,Dinner,2015-07-29 06:54:50,75001,FR,EUR
58837290,360,472.0,129.0,2019-02-08 11:40:42,2019-02-08 13:28:33,CLOSED,Tiller iPAD,2,92.0,92.0,11:40:42,Breakfast,2015-07-29 06:54:50,75001,FR,EUR
105355370,360,472.0,129.0,2019-11-27 12:11:08,2019-11-27 12:55:17,CLOSED,Tiller iPAD,2,34.0,34.0,12:11:08,Lunch,2015-07-29 06:54:50,75001,FR,EUR
4031691,360,472.0,129.0,2016-11-25 19:49:04,2016-11-25 22:19:12,CLOSED,Tiller iPAD,7,202.0,202.0,19:49:04,Dinner,2015-07-29 06:54:50,75001,FR,EUR
53790773,360,472.0,129.0,2018-12-26 12:29:17,2018-12-26 13:09:47,CLOSED,Tiller iPAD,2,51.0,51.0,12:29:17,Lunch,2015-07-29 06:54:50,75001,FR,EUR
20854363,360,472.0,129.0,2018-02-07 18:54:44,2018-02-07 19:47:49,CLOSED,Tiller iPAD,2,90.0,90.0,18:54:44,Dinner,2015-07-29 06:54:50,75001,FR,EUR
2699976,360,472.0,129.0,2016-09-10 19:00:41,2016-09-10 20:19:52,CLOSED,Tiller iPAD,2,77.9,77.9,19:00:41,Dinner,2015-07-29 06:54:50,75001,FR,EUR
69644795,360,472.0,129.0,2019-04-24 19:16:41,2019-04-24 21:05:16,CLOSED,Tiller iPAD,6,185.4,185.4,19:16:41,Dinner,2015-07-29 06:54:50,75001,FR,EUR
12970628,360,472.0,129.0,2017-09-07 10:37:42,2017-09-07 11:28:22,CLOSED,Tiller iPAD,2,56.0,56.0,10:37:42,Breakfast,2015-07-29 06:54:50,75001,FR,EUR
3292707,360,472.0,129.0,2016-10-15 18:48:28,2016-10-15 19:47:31,CLOSED,Tiller iPAD,2,36.4,36.4,18:48:28,Dinner,2015-07-29 06:54:50,75001,FR,EUR
4694811,360,472.0,129.0,2016-12-28 19:16:19,2016-12-28 21:44:35,CLOSED,Tiller iPAD,6,125.4,125.4,19:16:19,Dinner,2015-07-29 06:54:50,75001,FR,EUR
119498470,360,472.0,129.0,2020-02-20 20:38:51,2020-02-20 21:51:20,CLOSED,Tiller iPAD,2,84.0,84.0,20:38:51,Dinner,2015-07-29 06:54:50,75001,FR,EUR
9885882,360,472.0,129.0,2017-06-22 18:42:53,2017-06-22 19:53:16,CLOSED,Tiller iPAD,3,155.0,155.0,18:42:53,Dinner,2015-07-29 06:54:50,75001,FR,EUR
112458941,360,472.0,129.0,2020-01-11 20:18:31,2020-01-11 21:29:56,CLOSED,Tiller iPAD,2,59.5,59.5,20:18:31,Dinner,2015-07-29 06:54:50,75001,FR,EUR
1744851,360,472.0,129.0,2016-06-25 17:58:47,2016-06-25 20:33:49,CLOSED,Tiller iPAD,5,144.6,144.6,17:58:47,Lunch,2015-07-29 06:54:50,75001,FR,EUR
20157524,360,472.0,129.0,2018-01-27 19:04:21,2018-01-27 21:07:00,CLOSED,Tiller iPAD,3,118.8,118.8,19:04:21,Dinner,2015-07-29 06:54:50,75001,FR,EUR
94864424,360,472.0,129.0,2019-09-27 13:24:23,2019-09-27 13:24:49,CLOSED,Tiller iPAD,1,35.0,35.0,13:24:23,Lunch,2015-07-29 06:54:50,75001,FR,EUR
144623311,4196,13318.0,6153.0,2020-09-29 10:46:55,2020-09-29 12:00:10,CLOSED,Tiller order,4,284.5,284.5,10:46:55,Breakfast,2017-05-19 15:44:32,75019,FR,EUR
133262666,4196,13318.0,6153.0,2020-07-17 11:10:46,2020-07-17 11:54:13,CLOSED,Tiller order,4,218.0,218.0,11:10:46,Breakfast,2017-05-19 15:44:32,75019,FR,EUR
134924600,4196,13318.0,6153.0,2020-07-27 11:17:58,2020-07-27 11:56:59,CLOSED,Tiller order,2,184.0,184.0,11:17:58,Breakfast,2017-05-19 15:44:32,75019,FR,EUR
96803677,4196,6693.0,6153.0,2019-10-08 10:36:51,2019-10-08 12:07:52,CLOSED,Tiller iPAD,2,156.5,156.5,10:36:51,Breakfast,2017-05-19 15:44:32,75019,FR,EUR
68822077,4196,6693.0,6153.0,2019-04-18 19:22:38,2019-04-18 19:25:06,CLOSED,Tiller iPAD,2,163.0,163.0,19:22:38,Dinner,2017-05-19 15:44:32,75019,FR,EUR
